OBJECTID,ID,STATION,STATIONURL,STA_ID,SYSTEM,SYS_AGENCY,NTDID,LATITUDE,LONGITUDE,UA,UACODE,STATUS,SOURCE,SOURCEDATE,GRD_ELEV,ADDRESS,CITY,STATE,ZIP,STATIONSYS
1861,4008021,Charlotte Transportation Center,http://charlottenc.gov/cats/rail/lynx-blue-line/Pages/CTC-station.aspx,LYNX-B02,CATS,CHARLOTTE AREA TRANSIT SYSTEM,4008,35.22533285,-80.84092397,"CHARLOTTE, NC-SC",38,OPEN,http://charmeck.org/city/charlotte/cats/Pages/default.aspx,2016-01-21T00:00:00.000Z,ELEVATED,303 E. TRADE STREET,CHARLOTTE,NC,28202,Charlotte Transportation Center - CATS
1862,9242001,MGM Station,http://www.lvmonorail.com/stations/mgm-grand/,LVM1,LVMC,LAS VEGAS MONORAIL COMPANY,9242,36.10248829,-115.1677738,"LAS VEGAS-HENDERSON, NV",23,OPEN,http://www.lvmonorail.com/route-map/,2016-01-21T00:00:00.000Z,ELEVATED,3799 S LAS VEGAS BLVD,LAS VEGAS,NV,89109,MGM Station - LVMC
1863,9242002,Bally's/Paris Station,http://www.lvmonorail.com/stations/ballys-paris/,LVM2,LVMC,LAS VEGAS MONORAIL COMPANY,9242,36.11221791,-115.1674383,"LAS VEGAS-HENDERSON, NV",23,OPEN,http://www.lvmonorail.com/route-map/,2016-01-21T00:00:00.000Z,ELEVATED,3645 S LAS VEGAS BLVD,LAS VEGAS,NV,89109,Bally's/Paris Station - LVMC
1864,9242003,Flamingo/Ceasars Palace Station,http://www.lvmonorail.com/stations/flamingo-caesars-palace/,LVM3,LVMC,LAS VEGAS MONORAIL COMPANY,9242,36.1160298,-115.1685661,"LAS VEGAS-HENDERSON, NV",23,OPEN,http://www.lvmonorail.com/route-map/,2016-01-21T00:00:00.000Z,ELEVATED,3555 S LAS VEGAS BLVD,LAS VEGAS,NV,89109,Flamingo/Ceasars Palace Station - LVMC
1865,9242004,Harrah's/The LINQ Station,http://www.lvmonorail.com/stations/harrahs-linq/,LVM4,LVMC,LAS VEGAS MONORAIL COMPANY,9242,36.11879236,-115.1685161,"LAS VEGAS-HENDERSON, NV",23,OPEN,http://www.lvmonorail.com/route-map/,2016-01-21T00:00:00.000Z,ELEVATED,3535 S LAS VEGAS BLVD,LAS VEGAS,NV,89109,Harrah's/The LINQ Station - LVMC
1866,9242005,Las Vegas Convention Center Station,http://www.lvmonorail.com/stations/convention-center/,LVM5,LVMC,LAS VEGAS MONORAIL COMPANY,9242,36.12944996,-115.1544107,"LAS VEGAS-HENDERSON, NV",23,OPEN,http://www.lvmonorail.com/route-map/,2016-01-21T00:00:00.000Z,ELEVATED,PARADISE RD AND E DESERT INN RD,WINCHESTER,NV,89109,Las Vegas Convention Center Station - LVMC
1867,9242006,Westgate Las Vegas Station,http://www.lvmonorail.com/stations/westgate/,LVM6,LVMC,LAS VEGAS MONORAIL COMPANY,9242,36.13714514,-115.1529331,"LAS VEGAS-HENDERSON, NV",23,OPEN,http://www.lvmonorail.com/route-map/,2016-01-21T00:00:00.000Z,ELEVATED,3000 PARADISE RD,LAS VEGAS,NV,89109,Westgate Las Vegas Station - LVMC
1868,9242007,SLS Station,http://www.lvmonorail.com/stations/sls/,LVM7,LVMC,LAS VEGAS MONORAIL COMPANY,9242,36.14239185,-115.154582,"LAS VEGAS-HENDERSON, NV",23,OPEN,http://www.lvmonorail.com/route-map/,2016-01-21T00:00:00.000Z,ELEVATED,2535 S LAS VEGAS BLVD,LAS VEGAS,NV,89109,SLS Station - LVMC
1869,3107001,PRT Med Center Station,NOT AVAILABLE,166352,MPRT,WEST VIRGINIA UNIVERSITY - MORGANTOWN PERSONAL RAPID TRANSIT,3107,39.65483401,-79.96033438,"MORGANTOWN, WV",393,OPEN,http://site.busride.org/google/,2016-12-27T00:00:00.000Z,ELEVATED,NOT AVAILABLE,MORGANTOWN,WV,26505,PRT Med Center Station - MPRT
1870,3107002,PRT Towers Station,NOT AVAILABLE,166351,MPRT,WEST VIRGINIA UNIVERSITY - MORGANTOWN PERSONAL RAPID TRANSIT,3107,39.64752906,-79.96941202,"MORGANTOWN, WV",393,OPEN,http://site.busride.org/google/,2016-12-27T00:00:00.000Z,ELEVATED,NOT AVAILABLE,MORGANTOWN,WV,26505,PRT Towers Station - MPRT
1871,3107003,PRT Engineering Station,NOT AVAILABLE,166350,MPRT,WEST VIRGINIA UNIVERSITY - MORGANTOWN PERSONAL RAPID TRANSIT,3107,39.64714835,-79.97295742,"MORGANTOWN, WV",393,OPEN,http://site.busride.org/google/,2016-12-27T00:00:00.000Z,ELEVATED,NOT AVAILABLE,MORGANTOWN,WV,26505,PRT Engineering Station - MPRT
1872,3107004,PRT Beechurst Station,NOT AVAILABLE,166349,MPRT,WEST VIRGINIA UNIVERSITY - MORGANTOWN PERSONAL RAPID TRANSIT,3107,39.63487628,-79.95611678,"MORGANTOWN, WV",393,OPEN,http://site.busride.org/google/,2016-12-27T00:00:00.000Z,ELEVATED,NOT AVAILABLE,MORGANTOWN,WV,26505,PRT Beechurst Station - MPRT
1873,3107005,PRT Walnut Station,NOT AVAILABLE,166348,MPRT,WEST VIRGINIA UNIVERSITY - MORGANTOWN PERSONAL RAPID TRANSIT,3107,39.62996864,-79.95724108,"MORGANTOWN, WV",393,OPEN,http://site.busride.org/google/,2016-12-27T00:00:00.000Z,ELEVATED,WALNUT ST AND CHESTNUT ST,MORGANTOWN,WV,26505,PRT Walnut Station - MPRT
1874,5003001,North 5th Avenue Station,NOT AVAILABLE,KS3,KT,KENOSHA TRANSIT,5003,42.58715103,-87.81780439,"KENOSHA, WI-IL",256,OPEN,http://www.kenosha.org/kenevents/graphics/pdf/Streetcar_Route.pdf,2016-01-26T00:00:00.000Z,GROUND,5TH AVE AND 54TH ST,KENOSHA,WI,53140,North 5th Avenue Station - KT
1875,5003002,Navy Memorial Park Station,NOT AVAILABLE,KS4,KT,KENOSHA TRANSIT,5003,42.58729246,-87.8165977,"KENOSHA, WI-IL",256,OPEN,http://www.kenosha.org/kenevents/graphics/pdf/Streetcar_Route.pdf,2016-01-26T00:00:00.000Z,GROUND,4TH AVE AND 54TH ST,KENOSHA,WI,53140,Navy Memorial Park Station - KT
1876,5003003,North 3rd Avenue Station,NOT AVAILABLE,KS5,KT,KENOSHA TRANSIT,5003,42.58743637,-87.81536991,"KENOSHA, WI-IL",256,OPEN,http://www.kenosha.org/kenevents/graphics/pdf/Streetcar_Route.pdf,2016-01-26T00:00:00.000Z,GROUND,3RD AVE AND 54TH ST,KENOSHA,WI,53140,North 3rd Avenue Station - KT
1877,5003004,Civil War Museum Station,NOT AVAILABLE,KS6,KT,KENOSHA TRANSIT,5003,42.58760633,-87.81388498,"KENOSHA, WI-IL",256,OPEN,http://www.kenosha.org/kenevents/graphics/pdf/Streetcar_Route.pdf,2016-01-26T00:00:00.000Z,GROUND,2ND AVE AND 54TH ST,KENOSHA,WI,53140,Civil War Museum Station - KT
1878,5003005,Celebration Place Station,NOT AVAILABLE,KS7,KT,KENOSHA TRANSIT,5003,42.58707273,-87.80992554,"KENOSHA, WI-IL",256,OPEN,http://www.kenosha.org/kenevents/graphics/pdf/Streetcar_Route.pdf,2016-01-26T00:00:00.000Z,GROUND,RING ROAD,KENOSHA,WI,53140,Celebration Place Station - KT
1879,5003006,3rd Avenue Station,NOT AVAILABLE,KS10,KT,KENOSHA TRANSIT,5003,42.58541412,-87.81517591,"KENOSHA, WI-IL",256,OPEN,http://www.kenosha.org/kenevents/graphics/pdf/Streetcar_Route.pdf,2016-01-26T00:00:00.000Z,GROUND,3RD AVE AND 56TH ST,KENOSHA,WI,53140,3rd Avenue Station - KT
1880,5003007,4th Avenue Station,NOT AVAILABLE,KS11,KT,KENOSHA TRANSIT,5003,42.58525917,-87.81641093,"KENOSHA, WI-IL",256,OPEN,http://www.kenosha.org/kenevents/graphics/pdf/Streetcar_Route.pdf,2016-01-26T00:00:00.000Z,GROUND,4TH AVE AND 56TH ST,KENOSHA,WI,53140,4th Avenue Station - KT
1881,5003008,5th Avenue Station,NOT AVAILABLE,KS12,KT,KENOSHA TRANSIT,5003,42.58513093,-87.81758815,"KENOSHA, WI-IL",256,OPEN,http://www.kenosha.org/kenevents/graphics/pdf/Streetcar_Route.pdf,2016-01-26T00:00:00.000Z,GROUND,5TH AVE AND 56TH ST,KENOSHA,WI,53140,5th Avenue Station - KT
1882,5003009,6th Avenue Station,NOT AVAILABLE,KS13,KT,KENOSHA TRANSIT,5003,42.58500027,-87.81878768,"KENOSHA, WI-IL",256,OPEN,http://www.kenosha.org/kenevents/graphics/pdf/Streetcar_Route.pdf,2016-01-26T00:00:00.000Z,GROUND,6TH AVE AND 56TH ST,KENOSHA,WI,53140,6th Avenue Station - KT
1883,5003010,7th Avenue Station,NOT AVAILABLE,KS14,KT,KENOSHA TRANSIT,5003,42.58485402,-87.82013035,"KENOSHA, WI-IL",256,OPEN,http://www.kenosha.org/kenevents/graphics/pdf/Streetcar_Route.pdf,2016-01-26T00:00:00.000Z,GROUND,7TH AVE AND 56TH ST,KENOSHA,WI,53140,7th Avenue Station - KT
1884,5003011,8th Avenue Station,NOT AVAILABLE,KS15,KT,KENOSHA TRANSIT,5003,42.58473024,-87.82120643,"KENOSHA, WI-IL",256,OPEN,http://www.kenosha.org/kenevents/graphics/pdf/Streetcar_Route.pdf,2016-01-26T00:00:00.000Z,GROUND,8TH AVE AND 56TH ST,KENOSHA,WI,53140,8th Avenue Station - KT
1885,5003012,10th Avenue Station,NOT AVAILABLE,KS16,KT,KENOSHA TRANSIT,5003,42.58438928,-87.82360381,"KENOSHA, WI-IL",256,OPEN,http://www.kenosha.org/kenevents/graphics/pdf/Streetcar_Route.pdf,2016-01-26T00:00:00.000Z,GROUND,10TH AVE AND 56TH ST,KENOSHA,WI,53140,10th Avenue Station - KT
1886,5003013,11th Avenue Station,NOT AVAILABLE,KS1,KT,KENOSHA TRANSIT,5003,42.58604439,-87.82496509,"KENOSHA, WI-IL",256,OPEN,http://www.kenosha.org/kenevents/graphics/pdf/Streetcar_Route.pdf,2016-01-26T00:00:00.000Z,GROUND,11TH AVE AND 54TH ST,KENOSHA,WI,53140,11th Avenue Station - KT
1887,5003014,2nd Avenue Station,NOT AVAILABLE,KS9,KT,KENOSHA TRANSIT,5003,42.58556506,-87.81397291,"KENOSHA, WI-IL",256,OPEN,http://www.kenosha.org/kenevents/graphics/pdf/Streetcar_Route.pdf,2016-01-26T00:00:00.000Z,GROUND,2ND AVE AND 56TH ST,KENOSHA,WI,53140,2nd Avenue Station - KT
1888,5003015,Kenosha Public Museum Station,NOT AVAILABLE,KS8,KT,KENOSHA TRANSIT,5003,42.58572202,-87.81272188,"KENOSHA, WI-IL",256,OPEN,http://www.kenosha.org/kenevents/graphics/pdf/Streetcar_Route.pdf,2016-01-26T00:00:00.000Z,GROUND,1ST AVE AND 56TH ST,KENOSHA,WI,53140,Kenosha Public Museum Station - KT
1889,5003016,Joseph McCarthy Transit Center Station,NOT AVAILABLE,KS2,KT,KENOSHA TRANSIT,5003,42.58662176,-87.82143841,"KENOSHA, WI-IL",256,OPEN,http://www.kenosha.org/kenevents/graphics/pdf/Streetcar_Route.pdf,2016-01-26T00:00:00.000Z,GROUND,8TH AVE AND 54TH ST,KENOSHA,WI,53140,Joseph McCarthy Transit Center Station - KT
1890,1102001,Branford,http://www.shorelineeast.com/stations/branford-station,BRN,SLE,"CONNECTICUT DEPARTMENT OF TRANSPORTATION, DBA: SHORE LINE EAST",1102,41.27465974,-72.81725595,"HARTFORD, CT",47,OPEN,http://www.shorelineeast.com/google_transit.zip,2015-10-29T00:00:00.000Z,GROUND,39 MAPLE STREET,BRANFORD,CT,6405,Branford - SLE
1891,1102002,Bridgeport,http://as0.mta.info/mnr/stations/station_detail.cfm?key=246,BRP,SLE,"CONNECTICUT DEPARTMENT OF TRANSPORTATION, DBA: SHORE LINE EAST",1102,41.17789393,-73.18685242,"HARTFORD, CT",47,OPEN,http://www.shorelineeast.com/google_transit.zip,2015-10-29T00:00:00.000Z,GROUND,525 WATER STREET,BRIDGEPORT,CT,6604,Bridgeport - SLE
1892,1102003,Clinton,http://www.shorelineeast.com/stations/clinton-station,CLIN,SLE,"CONNECTICUT DEPARTMENT OF TRANSPORTATION, DBA: SHORE LINE EAST",1102,41.27951974,-72.5283119,"HARTFORD, CT",47,OPEN,http://www.shorelineeast.com/google_transit.zip,2015-10-29T00:00:00.000Z,GROUND,10 JOHN STREET EXTENSION,CLINTON,CT,6413,Clinton - SLE
1893,1102004,Guilford,http://www.shorelineeast.com/stations/guilford-station,GUIL,SLE,"CONNECTICUT DEPARTMENT OF TRANSPORTATION, DBA: SHORE LINE EAST",1102,41.2756739,-72.67359,"HARTFORD, CT",47,OPEN,http://www.shorelineeast.com/google_transit.zip,2015-10-29T00:00:00.000Z,GROUND,325 OLD WHITFIELD STREET,GUILFORD,CT,6437,Guilford - SLE
1894,1102005,Madison,http://www.shorelineeast.com/stations/madison-station,MAD,SLE,"CONNECTICUT DEPARTMENT OF TRANSPORTATION, DBA: SHORE LINE EAST",1102,41.28371164,-72.59949539,"HARTFORD, CT",47,OPEN,http://www.shorelineeast.com/google_transit.zip,2015-10-29T00:00:00.000Z,GROUND,77 BRADLEY ROAD,MADISON,CT,6443,Madison - SLE
1895,1102006,Milford,http://as0.mta.info/mnr/stations/station_detail.cfm?key=250,MIL,SLE,"CONNECTICUT DEPARTMENT OF TRANSPORTATION, DBA: SHORE LINE EAST",1102,41.22252568,-73.05965388,"HARTFORD, CT",47,OPEN,http://www.shorelineeast.com/google_transit.zip,2015-10-29T00:00:00.000Z,GROUND,1 RAILROAD AVENUE,MILFORD,CT,6460,Milford - SLE
1896,1102007,New Haven Union Station,http://www.shorelineeast.com/stations/union-station-new-haven,NHV,SLE,"CONNECTICUT DEPARTMENT OF TRANSPORTATION, DBA: SHORE LINE EAST",1102,41.29771762,-72.92587815,"HARTFORD, CT",47,OPEN,http://www.shorelineeast.com/google_transit.zip,2015-10-29T00:00:00.000Z,GROUND,50 UNION AVE,NEW HAVEN,CT,6519,New Haven Union Station - SLE
1897,1102008,New London,http://www.shorelineeast.com/stations/new-london-station,NLC,SLE,"CONNECTICUT DEPARTMENT OF TRANSPORTATION, DBA: SHORE LINE EAST",1102,41.35417904,-72.09297768,"HARTFORD, CT",47,OPEN,http://www.shorelineeast.com/google_transit.zip,2015-10-29T00:00:00.000Z,GROUND,27 WATER STREET,NEW LONDON,CT,6320,New London - SLE
1898,1102009,Old Saybrook,http://www.shorelineeast.com/stations/old-saybrook-station,OSB,SLE,"CONNECTICUT DEPARTMENT OF TRANSPORTATION, DBA: SHORE LINE EAST",1102,41.30044396,-72.37749891,"HARTFORD, CT",47,OPEN,http://www.shorelineeast.com/google_transit.zip,2015-10-29T00:00:00.000Z,GROUND,455 BOSTON POST ROAD,OLD SAYBROOK,CT,6475,Old Saybrook - SLE
1899,1102010,New Haven State Street Station,http://www.shorelineeast.com/stations/state-street-station-new-haven,ST,SLE,"CONNECTICUT DEPARTMENT OF TRANSPORTATION, DBA: SHORE LINE EAST",1102,41.30505138,-72.92161009,"HARTFORD, CT",47,OPEN,http://www.shorelineeast.com/google_transit.zip,2015-10-29T00:00:00.000Z,GROUND,370 STATE STREET,NEW HAVEN,CT,6510,New Haven State Street Station - SLE
1900,1102011,Stamford,http://as0.mta.info/mnr/stations/station_detail.cfm?key=226,STM,SLE,"CONNECTICUT DEPARTMENT OF TRANSPORTATION, DBA: SHORE LINE EAST",1102,41.04697883,-73.54195595,"HARTFORD, CT",47,OPEN,http://www.shorelineeast.com/google_transit.zip,2015-10-29T00:00:00.000Z,GROUND,30 SOUTH STATE STREET,STAMFORD,CT,6902,Stamford - SLE
1901,1102012,Stratford,http://as0.mta.info/mnr/stations/station_detail.cfm?key=248,STR,SLE,"CONNECTICUT DEPARTMENT OF TRANSPORTATION, DBA: SHORE LINE EAST",1102,41.19477648,-73.13083358,"HARTFORD, CT",47,OPEN,http://www.shorelineeast.com/google_transit.zip,2015-10-29T00:00:00.000Z,GROUND,2480 MAIN STREET,STRATFORD,CT,6615,Stratford - SLE
1902,1102013,Westbrook,http://www.shorelineeast.com/stations/westbrook-station,WES,SLE,"CONNECTICUT DEPARTMENT OF TRANSPORTATION, DBA: SHORE LINE EAST",1102,41.288933,-72.447968,"HARTFORD, CT",47,OPEN,http://www.shorelineeast.com/google_transit.zip,2015-10-29T00:00:00.000Z,GROUND,101 NORRIS AVENUE,WESTBROOK,CT,6498,Westbrook - SLE
1903,1102014,West Haven,http://as0.mta.info/mnr/stations/station_detail.cfm?key=251,WH,SLE,"CONNECTICUT DEPARTMENT OF TRANSPORTATION, DBA: SHORE LINE EAST",1102,41.27115094,-72.96299299,"HARTFORD, CT",47,OPEN,http://www.shorelineeast.com/google_transit.zip,2015-10-29T00:00:00.000Z,GROUND,20 RAILROAD AVE,WEST HAVEN,CT,6516,West Haven - SLE
1904,9002001,East Kapolei,http://www.honolulutransit.org/ride/route-map,HRT1,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.34497262,-158.0515468,"URBAN HONOLULU, HI",54,UNDER CONSTRUCTION,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,KAPOLEI,HI,96707,East Kapolei - DTS HART
1905,9002002,Hoopili,http://www.honolulutransit.org/ride/route-map,HRT3,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.36859926,-158.0428164,"URBAN HONOLULU, HI",54,UNDER CONSTRUCTION,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,EWA BEACH,HI,96706,Hoopili - DTS HART
1906,9002003,Waipahu Transit Center,http://www.honolulutransit.org/ride/route-map,HRT5,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.38422383,-158.0033191,"URBAN HONOLULU, HI",54,UNDER CONSTRUCTION,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96797,Waipahu Transit Center - DTS HART
1907,9002004,West Loch,http://www.honolulutransit.org/ride/route-map,HRT4,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.37816958,-158.0227095,"URBAN HONOLULU, HI",54,UNDER CONSTRUCTION,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96797,West Loch - DTS HART
1908,9002005,Leeward Community College,http://www.honolulutransit.org/ride/route-map,HRT6,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.3937135,-157.9864138,"URBAN HONOLULU, HI",54,UNDER CONSTRUCTION,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96782,Leeward Community College - DTS HART
1909,9002006,Pearl Highlands,http://www.honolulutransit.org/ride/route-map,HRT7,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.39657837,-157.9798941,"URBAN HONOLULU, HI",54,UNDER CONSTRUCTION,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96782,Pearl Highlands - DTS HART
1910,9002007,Pearlridge Center,http://www.honolulutransit.org/ride/route-map,HRT8,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.3836341,-157.9465626,"URBAN HONOLULU, HI",54,UNDER CONSTRUCTION,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96701,Pearlridge Center - DTS HART
1911,9002008,Aloha Stadium,http://www.honolulutransit.org/ride/route-map,HRT9,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.37100511,-157.9339025,"URBAN HONOLULU, HI",54,UNDER CONSTRUCTION,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96701,Aloha Stadium - DTS HART
1912,9002009,Pearl Harbor Naval Base,http://www.honolulutransit.org/ride/route-map,HRT10,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.35303759,-157.9350744,"URBAN HONOLULU, HI",54,PLANNED,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96818,Pearl Harbor Naval Base - DTS HART
1913,9002010,Honolulu International Airport,http://www.honolulutransit.org/ride/route-map,HRT11,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.33299063,-157.9208333,"URBAN HONOLULU, HI",54,PLANNED,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96819,Honolulu International Airport - DTS HART
1914,9002011,Lagoon Drive,http://www.honolulutransit.org/ride/route-map,HRT12,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.33241956,-157.9067469,"URBAN HONOLULU, HI",54,PLANNED,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96819,Lagoon Drive - DTS HART
1915,9002012,Middle Street,http://www.honolulutransit.org/ride/route-map,HRT13,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.33270509,-157.8884964,"URBAN HONOLULU, HI",54,PLANNED,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96819,Middle Street - DTS HART
1916,9002013,Kalihi,http://www.honolulutransit.org/ride/route-map,HRT14,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.32858863,-157.8816079,"URBAN HONOLULU, HI",54,PLANNED,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96819,Kalihi - DTS HART
1917,9002014,Kapalama,http://www.honolulutransit.org/ride/route-map,HRT15,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.32116471,-157.871864,"URBAN HONOLULU, HI",54,PLANNED,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96817,Kapalama - DTS HART
1918,9002015,Iwilei,http://www.honolulutransit.org/ride/route-map,HRT16,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.31525175,-157.8648446,"URBAN HONOLULU, HI",54,PLANNED,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96817,Iwilei - DTS HART
1919,9002016,Chinatown,http://www.honolulutransit.org/ride/route-map,HRT17,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.30995745,-157.864095,"URBAN HONOLULU, HI",54,PLANNED,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96813,Chinatown - DTS HART
1920,9002017,Downtown,http://www.honolulutransit.org/ride/route-map,HRT18,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.30417536,-157.8628696,"URBAN HONOLULU, HI",54,PLANNED,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96813,Downtown - DTS HART
1921,9002018,Civic Center,http://www.honolulutransit.org/ride/route-map,HRT19,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.30004699,-157.8601689,"URBAN HONOLULU, HI",54,PLANNED,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96813,Civic Center - DTS HART
1922,9002019,Kakaako,http://www.honolulutransit.org/ride/route-map,HRT20,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.29459803,-157.8551958,"URBAN HONOLULU, HI",54,PLANNED,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96814,Kakaako - DTS HART
1923,9002020,Ala Moana Center,http://www.honolulutransit.org/ride/route-map,HRT21,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.29025551,-157.8451902,"URBAN HONOLULU, HI",54,PLANNED,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,HONOLULU,HI,96814,Ala Moana Center - DTS HART
1924,9002021,UH West Oahu,http://www.honolulutransit.org/ride/route-map,HRT2,DTS HART,"CITY AND COUNTY OF HONOLULU, DBA: HONOLULU AUTHORITY FOR RAPID TRANSPORTATION",9002,21.36069638,-158.052139,"URBAN HONOLULU, HI",54,UNDER CONSTRUCTION,http://www.honolulutransit.org/ride/route-map,2016-01-27T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,EWA BEACH,HI,96706,UH West Oahu - DTS HART
1925,9182001,San Jose Station,http://www.acerail.com/Getting-You-There/Maps-Stations/San-Jose,ACE10,ACE,ALTAMONT CORRIDOR EXPRESS,9182,37.3297921,-121.902794,"STOCKTON, CA",102,OPEN,http://www.acerail.com/Getting-You-There/Maps-Stations,2016-01-27T00:00:00.000Z,GROUND,65 CAHILL STREET,SAN JOSE,CA,95110,San Jose Station - ACE
1926,9182002,Santa Clara Station,http://www.acerail.com/Getting-You-There/Maps-Stations/Santa-Clara,ACE9,ACE,ALTAMONT CORRIDOR EXPRESS,9182,37.353129,-121.935536,"STOCKTON, CA",102,OPEN,http://www.acerail.com/Getting-You-There/Maps-Stations,2016-01-27T00:00:00.000Z,GROUND,1001 RAILROAD AVENUE,SANTA CLARA,CA,95050,Santa Clara Station - ACE
1927,9182003,Great America Station,http://www.acerail.com/Getting-You-There/Maps-Stations/Great-America,ACE8,ACE,ALTAMONT CORRIDOR EXPRESS,9182,37.40691255,-121.967077,"STOCKTON, CA",102,OPEN,http://www.acerail.com/Getting-You-There/Maps-Stations,2016-01-27T00:00:00.000Z,GROUND,5099 STARS & STRIPES,SANTA CLARA,CA,95054,Great America Station - ACE
